Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;UNT003__Unternehmen__Anzahl;RSF101__RSF__Unternehmen__Prozent;ENH001__Oertliche_Einheiten__Anzahl;RSF102__RSF__Oertliche_Einheiten__Prozent;ERW012__Beschaeftigte__Anzahl;ERW005__Arbeitnehmer__Anzahl;RSF002__RSF__Arbeitnehmer__Prozent;ERW014__Teilzeitbeschaeftigte__Anzahl;UMS002__Umsatz__Mill._EUR;RSF104__RSF__Umsatz__Prozent;UMS049__Umsatz_je_Unternehmen__Tsd._EUR;UMS051__Umsatz_je_Beschaeftigten__Tsd._EUR;UMS056__Umsatz_aus_ECommerce__Prozent;ERT005__Sonstige_betriebliche_Ertraege__Mill._EUR;SUB001__Subventionen__Mill._EUR;BST021__Warenbestaende_am_Anfang_des_Jahres__Mill._EUR;BST022__Warenbestaende_am_Ende_des_Jahres__Mill._EUR;ETG008__Entgelte__Mill._EUR;RSF008__RSF__Entgelte__Prozent;INV018__Bruttoinvestitionen_in_Sachanlagen__Mill._EUR;RSF106__RSF__Bruttoinvestitionen_in_Sachanlagen__Prozent;ERT004__Rohertragsquote__Prozent;AUFW01__Aufwendungen__Mill._EUR;ERT003__Rohertrag__Mill._EUR;PRO013__Produktionswert__Mill._EUR;PRO018__Produktionswert_(Anteil_am_Umsatz)__Prozent;BWS003__Bruttowertschoepfung_zu_Faktorkosten__Mill._EUR;RSF107__RSF__BWS_zu_Faktorkosten__Prozent;BWS009__BWS_zu_Faktorkosten_(Anteil_am_Umsatz)__Prozent;BBU001__Bruttobetriebsueberschuss__Mill._EUR;BBU002__Bruttobetriebsueberschuss_(Anteil_am_Umsatz)__Prozent
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855103;Gasthöfe;12094;;12908;;84879;69934;;39894;2644;;219;31;0,9;23;1;54;52;587;;127;;69,2;2088;1829;2196;83,0;1304;;49,3;577;21,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855104;Pensionen;4870;;4896;;16593;10870;;6677;572;;117;34;4,8;9;1;32;30;89;;39;;80,9;371;463;521;91,1;318;;55,7;208;36,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;5438;;5761;;27457;21716;;10730;1037;;191;38;8,8;25;10;48;47;271;;53;;81,7;801;848;998;96,2;595;;57,3;270;26,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855201;Erholungs und Ferienheime;459;;487;;7885;7490;;3950;292;;635;37;0,9;8;4;37;37;116;;12;;78,1;269;228;279;95,6;173;;59,4;35;12,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855202;Ferienzentren;91;;118;;3071;3030;;1533;197;;2161;64;18,1;6;0;2;2;42;;6;;77,4;164;153;186;94,4;90;;45,8;40;20,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855203;Ferienhäuser und Ferienwohnungen;4530;;4746;;13865;8888;;3930;448;;99;32;3,9;8;2;7;6;87;;24;;86,7;293;388;436;97,4;269;;60,1;164;36,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855204;Jugendherbergen und Hütten;356;;408;;2636;2308;;1317;101;;283;38;35,9;2;4;2;1;25;;11;;78,8;76;79;97;96,1;62;;61,8;31;30,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08553;Campingplätze;1225;;1314;;7798;5686;;3502;387;;316;50;3,4;4;2;9;9;65;;58;;84,9;251;329;363;93,7;222;;57,4;143;36,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08559;Sonstige Beherbergungsstätten;1037;;1200;;5753;4597;;2101;204;;197;35;0,6;30;30;2;2;72;;22;;68,7;207;140;219;107,3;146;;71,6;57;27,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855901;Privatquartiere;694;;698;;1664;966;;409;39;;56;23;3,2;0;0;0;0;9;;1;;88,6;27;34;37;96,5;22;;58,0;12;30,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855909;Sonstige Beherbergungsstätten a.n.g.;343;;502;;4089;3632;;1692;165;;482;40;0,0;29;30;2;2;63;;21;;64,0;180;106;181;109,8;124;;74,8;45;27,2
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856;Gastronomie;141438;;164878;;978032;813615;;497366;32536;;230;33;0,1;869;36;543;553;7566;;952;;66,2;27615;21554;27616;84,9;15051;;46,3;5837;17,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;97051;;113232;;672197;558587;;339391;22249;;229;33;0,1;677;9;374;380;5069;;705;;67,4;18832;14994;18921;85,0;10286;;46,2;4110;18,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Restaurants mit herkömmlicher Bedienung;63379;;66636;;431478;354593;;210906;13704;;216;32;0,1;169;7;250;255;3117;;339;;66,8;11356;9153;11201;81,7;6329;;46,2;2529;18,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856102;Restaurants mit Selbstbedienung;2059;;3872;;83717;81777;;52566;3720;;1807;44;0,0;461;1;48;49;1000;;183;;69,8;3671;2597;3769;101,3;1726;;46,4;512;13,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856103;Imbissstuben und Ähnliches;20087;;21145;;76787;54754;;34993;2638;;131;34;0,0;24;1;40;42;440;;72;;64,0;2023;1689;2110;80,0;1181;;44,8;643;24,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856104;Cafes;6812;;16441;;54267;46892;;29572;1353;;199;25;0,0;10;0;23;20;351;;79;;69,4;1140;938;1100;81,4;647;;47,9;221;16,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856105;Eissalons;4714;;5138;;25948;20572;;11354;834;;177;32;0,0;12;0;13;14;161;;32;;74,1;643;618;740;88,8;402;;48,2;205;24,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08562;Caterer und sonstige Verpflegungsdienstleistungen;7029;;12677;;121132;113801;;64272;5101;;726;42;0,1;138;26;87;88;1493;;166;;61,0;4679;3113;4522;88,6;2411;;47,3;587;11,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085621;EventCaterer;935;;1149;;10102;9164;;5600;436;;466;43;0,3;5;0;6;6;90;;9;;68,9;340;301;380;87,0;211;;48,3;101;23,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085629;Erbringung sonstiger Verpflegungsdienstleistungen;6094;;11528;;111030;104637;;58672;4665;;765;42;0,0;133;26;81;83;1403;;157;;60,3;4339;2813;4142;88,8;2200;;47,2;486;10,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08563;Ausschank von Getränken;37358;;38969;;184703;141227;;93704;5186;;139;28;0,0;54;1;82;85;1004;;82;;66,5;4103;3446;4174;80,5;2354;;45,4;1140;22,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856301;Schankwirtschaften;31448;;32731;;135279;98003;;61266;3768;;120;28;0,0;41;1;58;59;736;;54;;67,2;2923;2530;3060;81,2;1783;;47,3;889;23,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856302;Diskotheken und Tanzlokale;1389;;1488;;26982;25529;;19398;693;;499;26;0,0;10;0;11;12;155;;12;;72,3;588;501;562;81,1;301;;43,4;117;16,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856303;Bars;1499;;1560;;8663;7116;;5075;225;;150;26;0,0;1;0;2;3;41;;8;;71,3;175;160;190;84,5;101;;44,7;51;22,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856304;Vergnügungslokale;247;;253;;2085;1854;;1424;59;;241;29;0,0;0;0;1;1;13;;2;;74,3;47;44;50;83,7;28;;47,9;12;21,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856309;Sonstige getränkegeprägte Gastronomie;2775;;2937;;11694;8726;;6541;441;;159;38;0,1;1;0;10;10;59;;7;;47,8;371;211;312;70,8;142;;32,1;71;16,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Gaststättengewerbe;134409;;152201;;856900;699814;;433094;27435;;204;32;0,1;731;10;456;465;6073;;787;;67,2;22935;18441;23095;84,2;12640;;46,1;5250;19,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085501;Gastgewerbe;183959;;211676;;1386632;1173265;;640883;51344;;279;37;2,2;1255;89;883;899;12010;;1926;;71,5;42394;36696;45080;87,8;24959;;48,6;10309;20,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855;Beherbergung;41329;0,9;46792;4,3;413497;364515;5,3;160640;19185;6,5;464;46;9,7;512;60;367;364;4631;8,6;931;11,2;80,0;15678;15339;19305;100,6;10002;7,9;52,1;4359;22,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08551;Hotels, Gasthöfe und Pensionen;34144;1,1;38291;1,9;375365;334813;4,4;144058;17674;6,4;518;47;10,0;410;21;302;300;4237;5,6;827;10,4;79,9;14489;14118;17721;100,3;9048;6,3;51,2;3886;22,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855101;Hotels (ohne Hotels garnis);11940;;14675;;230868;217737;;70684;12329;;1033;53;11,0;335;15;201;198;3081;;599;;81,0;10341;9990;12396;100,5;6307;;51,2;2551;20,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855102;Hotels garnis;6023;;6799;;40034;33566;;18122;1957;;325;49;16,1;38;0;19;20;399;;66;;86,5;1471;1692;1969;100,6;1063;;54,3;578;29,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855103;Gasthöfe;11827;;12434;;88507;72962;;48280;2830;;239;32;2,0;31;5;61;60;671;;126;;70,1;2307;1985;2801;99,0;1377;;48,6;562;19,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855104;Pensionen;4353;;4383;;15955;10548;;6972;558;;128;35;7,9;6;1;21;22;86;;35;;80,8;370;451;556;99,6;302;;54,1;195;35,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08552;Ferienunterkünfte u. ähnliche Beherbergungsstätten;5426;4,1;6458;14,0;26314;19850;10,7;11162;1009;11,1;186;38;6,6;71;8;53;53;260;12,1;44;17,8;81,3;786;820;1070;106,0;623;12,5;61,8;308;30,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855201;Erholungs und Ferienheime;449;;486;;7209;6776;;4007;241;;537;33;2,4;10;4;42;41;95;;11;;77,2;220;186;247;102,5;155;;64,2;38;15,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855202;Ferienzentren;93;;121;;3328;3282;;1725;204;;2183;61;15,4;15;0;3;3;47;;8;;78,7;170;160;214;105,2;107;;52,4;49;24,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855203;Ferienhäuser und Ferienwohnungen;4576;;5522;;12885;7179;;4234;413;;90;32;6,7;8;2;7;7;71;;20;;86,8;260;359;419;101,3;250;;60,4;163;39,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855204;Jugendherbergen und Hütten;308;;330;;2893;2613;;1197;151;;491;52;1,2;38;3;2;2;46;;6;;76,3;136;115;190;125,6;112;;74,4;57;37,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08553;Campingplätze;1082;11,3;1195;10,7;6988;5803;12,6;3357;324;13,7;299;46;4,4;4;1;10;10;61;13,9;39;28,7;86,1;209;279;315;97,3;195;15,4;60,2;121;37,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08559;Sonstige Beherbergungsstätten;677;18,3;847;66,3;4830;4049;67,4;2063;177;66,2;262;37;2,6;27;30;2;2;73;75,2;21;57,2;68,2;195;121;199;112,3;136;75,7;76,6;44;24,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855901;Privatquartiere;504;;504;;1137;531;;381;24;;48;21;4,5;0;0;0;0;4;;1;;88,4;14;21;23;97,3;15;;63,5;10;42,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855909;Sonstige Beherbergungsstätten a.n.g.;173;;343;;3694;3519;;1683;153;;889;42;2,3;27;30;2;2;69;;20;;65,0;181;100;176;114,6;121;;78,6;34;22,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856;Gastronomie;131690;0,3;147450;1,0;955539;797950;4,6;542420;32097;3,9;244;34;0,3;899;49;529;538;7328;4,2;899;7,7;65,6;27586;21071;31243;97,3;14678;3,8;45,7;5761;17,9
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08561;Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.;91468;0,7;100025;1,3;663501;553651;3,9;370815;22027;4,5;241;33;0,3;706;14;353;358;4953;5,3;615;10,2;66,7;18951;14691;21597;98,0;9931;3,9;45,1;3907;17,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Restaurants mit herkömmlicher Bedienung;60487;;64393;;426821;351256;;227479;13609;;225;32;0,3;171;11;240;242;3049;;340;;65,6;11515;8934;13068;96,0;6067;;44,6;2356;17,3
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856102;Restaurants mit Selbstbedienung;1994;;3855;;83470;81525;;55369;3793;;1902;45;0,3;486;1;49;50;1013;;178;;69,2;3834;2625;4146;109,3;1702;;44,9;473;12,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856103;Imbissstuben und Ähnliches;18386;;19785;;73013;52535;;40175;2424;;132;33;0,1;23;3;32;34;385;;47;;63,5;1871;1540;2274;93,8;1052;;43,4;584;24,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856104;Cafes;6229;;6778;;54492;47415;;34688;1408;;226;26;0,0;10;0;19;20;349;;24;;71,1;1116;1001;1343;95,4;728;;51,7;304;21,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856105;Eissalons;4372;;5213;;25706;20921;;13104;793;;181;31;0,3;15;0;13;12;157;;27;;74,5;617;591;765;96,5;382;;48,2;191;24,0
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08562;Caterer und sonstige Verpflegungsdienstleistungen;6874;3,4;12486;5,2;121869;114556;17,1;68936;5292;10,8;770;43;0,4;149;30;96;101;1493;8,9;200;9,1;60,4;4853;3197;5254;99,3;2601;11,6;49,1;786;14,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085621;EventCaterer;925;;1306;;9716;8744;;5927;415;;449;43;0,5;5;0;6;7;94;;11;;69,2;353;287;404;97,3;198;;47,6;85;20,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085629;Erbringung sonstiger Verpflegungsdienstleistungen;5950;;11179;;112153;105812;;63009;4876;;820;43;0,4;145;30;91;93;1398;;189;;59,7;4500;2910;4850;99,5;2403;;49,3;700;14,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08563;Ausschank von Getränken;33348;1,6;34939;2,0;170169;129742;11,9;102669;4778;9,7;143;28;0,1;44;4;80;79;882;11,5;84;14,1;66,6;3782;3183;4392;91,9;2146;7,3;44,9;1068;22,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856301;Schankwirtschaften;28285;;29412;;122706;89854;;70045;3455;;122;28;0,2;27;3;53;54;636;;54;;66,7;2685;2304;3159;91,4;1590;;46,0;809;23,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856302;Diskotheken und Tanzlokale;1311;;1384;;25740;24221;;19967;683;;521;27;0,0;13;0;12;12;147;;18;;74,1;580;506;683;100,0;309;;45,2;134;19,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856303;Bars;1366;;1508;;8009;6608;;5746;195;;143;24;0,0;2;0;4;4;39;;7;;73,6;157;144;189;97,0;88;;44,8;40;20,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856304;Vergnügungslokale;158;;164;;1710;1509;;1211;51;;320;30;0,0;1;0;1;1;14;;1;;75,6;44;38;50;99,4;24;;47,4;7;14,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856309;Sonstige getränkegeprägte Gastronomie;2228;;2470;;12004;7550;;5700;394;;177;33;0,2;1;0;10;8;46;;4;;48,6;315;191;311;78,9;135;;34,4;78;19,8
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0856101;Gaststättengewerbe;124816;0,4;134964;0,9;833670;683394;3,9;473484;26805;4,0;215;32;0,2;749;18;432;437;5836;4,8;699;9,2;66,7;22733;17874;25989;97,0;12077;3,4;45,1;4975;18,6
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ085501;Gastgewerbe;173019;0,2;194242;1,3;1369036;1162465;3,6;703061;51281;3,4;296;37;3,8;1411;109;895;902;11959;4,2;1830;6,8;71,0;43265;36410;50548;98,6;24679;3,6;48,1;10120;19,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855;Beherbergung;46915;0,5;52272;0,7;509628;451796;1,6;189873;21020;3,0;448;41;11,0;475;79;386;382;5635;2,5;1165;10,4;81,1;17599;17055;21120;100,5;11209;2,7;53,3;4345;20,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ08551;Hotels, Gasthöfe und Pensionen;36418;0,6;40800;1,5;452427;406761;1,8;165136;18674;3,4;513;41;11,4;371;22;331;328;5080;2,7;995;12,2;80,9;15786;15103;18718;100,2;9818;3,0;52,6;3633;19,5
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855101;Hotels (ohne Hotels garnis);11559;;13902;;278607;265701;;85136;12564;;1087;45;13,4;289;16;230;228;3715;;717;;82,5;10916;10361;12640;100,6;6704;;53,4;2191;17,4
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855102;Hotels garnis;6670;;7479;;51235;43048;;21099;2006;;301;39;14,7;36;2;21;21;465;;100;;84,9;1570;1703;2008;100,1;1076;;53,6;504;25,1
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855103;Gasthöfe;12224;;13098;;99748;82660;;51057;3353;;274;34;2,1;27;3;58;58;756;;140;;72,5;2773;2433;3321;99,0;1617;;48,2;696;20,7
45342;Jahresstatistik im Gastgewerbe;JAHR;Jahr;2009;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08G1;WZ2008 (ausgewählte Positionen): Gastgewerbe;WZ0855104;Pensionen;5965;;6321;;22837;15353;;7844;750;;126;33;10,8;18;1;21;20;145;;37;;80,9;527;607;749;99,8;422;;56,2;242;32,3
